abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
332,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,30720,100,600,22,326,90,1250000,0.6,100,461,426,50.0,648,77,77,128,13,16,6.5,5,1
72,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,30720,0,600,22,363,95,1250000,1.5,71,221,244,50.0,649,120,95,99,1,18,82.5,5,1
243,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,5120,70,313,26,482,65,1059860,0.4,56,265,101,88.1,650,48,45,38,10,1,9.0,6,0
243,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,5120,70,405,26,483,95,1059860,0.7,61,264,543,88.1,651,56,58,57,10,1,29.0,6,0
243,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,5120,70,530,26,483,122,1059860,1.6,88,68,100,88.1,652,74,75,64,10,7,90.0,6,0
20,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,5120,70,307,26,199,40,1059860,0.4,40,190,212,88.1,653,62,60,60,7,1,9.4,6,0
20,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,5120,70,409,26,199,58,1059860,1.0,59,691,64,88.1,654,90,70,73,7,1,14.5,6,0
20,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,5120,70,534,26,199,72,1059860,1.5,75,434,152,88.1,655,114,100,104,7,16,39.0,6,0
452,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,5120,70,314,26,70,40,1059860,0.3,41,356,231,88.1,656,62,44,71,18,1,7.0,6,0
452,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,5120,70,405,26,70,52,1059860,0.6,54,220,232,88.1,657,83,56,97,18,1,10.9,6,0
451,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,5120,70,640,26,352,67,1059860,1.5,72,219,274,88.1,658,153,71,132,18,3,40.0,6,0
255,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,3840,70,237,21,139,38,1000000,0.4,38,296,75,50.0,659,32,36,57,13,1,5.0,6,0
255,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,3840,70,423,4,139,77,1000000,1.0,85,297,160,50.0,660,50,77,78,13,12,42.4,6,0
14,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,3840,70,278,21,530,43,1059860,0.3,45,775,221,50.0,661,40,38,62,13,9,1.7,6,0
85,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,3840,70,382,2,163,55,1059860,0.7,62,285,220,50.0,662,56,52,84,7,9,16.0,6,0
85,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,3840,70,499,26,431,71,1059860,1.2,78,183,685,50.0,663,74,69,126,7,9,24.5,6,0
346,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,200,21,430,40,1000000,0.3,38,373,584,50.0,664,27,25,35,1,1,2.5,6,0
335,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,3840,70,213,2,430,60,1000000,0.3,45,374,649,50.0,665,27,30,29,1,1,8.4,6,0
346,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,3840,70,411,26,426,50,1000000,1.2,80,745,754,50.0,666,90,50,89,1,9,17.0,6,0
299,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,5120,70,369,17,294,58,1059860,0.6,62,662,376,11.2,667,73,54,72,7,14,13.5,6,0
299,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,5120,70,507,30,418,72,1059860,1.5,86,328,539,11.2,668,109,66,106,7,14,81.5,6,0
93,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,5120,70,303,18,460,39,1000000,0.1,44,185,218,0.0,669,61,79,42,5,1,0.1,6,0
93,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,551,2,173,67,1000000,0.2,74,187,223,0.0,670,125,128,92,5,1,0.9,6,0
93,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,552,26,207,68,1000000,1.1,78,188,224,0.0,671,112,154,75,5,1,10.0,6,0
328,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,15,340,48,1000000,0.9,66,456,623,50.0,672,62,57,52,10,1,31.0,6,0
328,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,26,340,62,1000000,1.7,123,235,257,50.0,673,97,81,68,10,1,91.0,6,0
175,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,17,376,62,1000000,0.6,67,770,490,50.0,674,46,48,43,6,1,8.0,6,0
175,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,30,129,78,1000000,2.1,95,246,491,50.0,675,69,71,58,6,3,136.0,6,0
102,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,472,11,386,60,1000000,1.2,75,717,234,50.0,676,65,90,102,13,1,28.0,6,0
180,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,355,14,406,54,1000000,0.3,62,545,204,50.0,677,63,60,68,15,1,3.5,6,0
181,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,5120,70,466,32,112,76,1000000,0.6,74,542,427,50.0,678,83,81,104,15,1,8.5,6,0
234,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,5120,70,325,13,509,100,1000000,0.8,45,290,306,50.0,679,35,37,28,17,10,2.0,6,0
234,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,5120,70,448,34,509,150,1000000,0.8,59,521,166,50.0,680,45,49,35,17,10,4.5,6,0
368,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,5120,70,520,26,419,50,1000000,1.7,60,228,5,50.0,681,150,50,60,17,10,53.0,6,0
115,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,341,15,368,60,1000000,0.2,78,666,655,50.0,682,63,65,23,5,1,0.5,6,0
115,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,5120,70,462,6,200,72,1000000,0.8,101,195,25,50.0,683,99,89,29,5,1,15.5,6,0
416,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,5120,70,341,15,116,66,1000000,0.4,62,585,681,50.0,684,59,57,49,5,1,3.5,6,0
416,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,5120,70,480,6,327,86,1000000,0.8,82,586,636,50.0,685,85,75,72,5,1,5.0,6,0
53,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,5120,70,288,14,407,53,1000000,0.4,53,427,320,50.0,686,37,46,45,2,16,3.5,6,0
53,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,5120,70,482,33,360,88,1000000,1.5,86,77,407,50.0,687,68,75,73,2,16,47.0,6,0
456,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,5120,70,306,2,550,67,1000000,0.5,42,335,54,50.0,688,39,56,50,16,19,31.0,6,0
456,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,5120,70,500,26,106,115,1000000,1.3,72,212,38,50.0,689,54,86,68,16,19,96.0,6,0
264,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,5120,70,320,18,334,60,1000000,0.5,50,397,627,50.0,690,60,60,30,14,19,7.3,6,0
264,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,5120,70,494,28,334,90,1000000,1.8,65,158,167,50.0,691,97,123,44,14,4,81.5,6,0
218,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,3840,70,330,18,562,62,1250000,0.5,50,728,109,50.0,692,58,63,44,18,1,8.3,6,0
218,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,3840,70,500,28,241,88,1250000,1.3,71,60,110,50.0,693,120,89,59,18,1,35.3,6,0
75,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,5120,70,289,14,210,33,1000000,0.5,44,180,296,50.0,694,61,43,70,4,14,6.0,6,0
75,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,481,32,210,52,1000000,1.0,62,170,295,50.0,695,109,94,109,4,14,21.0,6,0
386,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,7680,70,362,26,417,77,1000000,0.8,58,89,732,88.1,696,45,45,48,16,4,26.0,6,0
385,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,7680,70,521,26,135,119,1000000,2.5,82,207,730,88.1,697,69,59,71,16,4,270.0,6,0
296,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,7680,70,362,26,544,50,1000000,1.3,77,18,12,88.1,698,67,63,46,16,13,25.2,6,0
296,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,7680,70,521,26,544,72,1000000,2.7,123,17,29,88.1,699,99,92,58,16,13,225.0,6,0
62,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,8960,70,525,26,253,65,1000000,1.0,95,546,683,88.1,700,110,130,60,5,1,23.5,6,0
210,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92,5120,70,500,1,586,75,1000000,0.8,78,420,291,50.0,701,74,63,118,6,9,21.5,6,0
26,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58,5120,70,431,13,7,57,1000000,0.2,67,118,147,50.0,702,81,67,101,4,6,2.2,6,0
45,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50,6400,70,500,29,266,150,1250000,0.3,50,460,82,50.0,703,50,150,50,16,6,5.7,6,0
329,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50,10240,35,300,26,474,35,1250000,0.3,45,537,266,50.0,704,55,75,40,3,1,2.8,6,0
329,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75,10240,35,452,26,474,53,1250000,0.8,68,535,631,50.0,705,83,113,60,3,1,17.5,6,0
329,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100,10240,35,600,26,148,70,1250000,2.0,90,536,265,50.0,706,110,150,80,3,1,150.5,6,0
273,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80,5120,70,470,32,272,91,800000,0.2,57,97,343,50.0,707,80,87,75,17,6,3.0,6,0
227,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70,5120,70,309,2,500,48,1000000,0.4,43,62,504,50.0,708,50,60,38,9,11,7.0,6,0
227,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110,5120,70,474,29,156,76,1000000,1.5,85,555,718,50.0,709,65,82,56,9,11,71.0,6,0
256,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66,5120,70,335,2,396,70,1000000,0.8,59,35,535,50.0,710,44,55,41,9,11,15.0,6,0
256,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100,5120,70,494,29,396,122,1000000,1.7,85,612,271,50.0,711,58,75,54,9,11,39.0,6,0
250,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,14,246,85,1000000,1.0,55,327,50,50.0,712,32,35,28,12,1,99.5,6,0
250,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,28,247,184,1000000,2.0,95,106,30,50.0,713,44,46,28,12,1,505.0,6,0
100,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,14,476,35,1000000,0.5,40,561,473,50.0,714,45,40,55,8,4,8.0,6,0
100,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,26,476,80,1000000,1.5,85,568,474,50.0,715,97,80,123,8,4,85.0,6,0
84,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,26,291,95,1250000,3.0,126,760,785,50.0,716,131,98,99,5,1,215.0,6,1
67,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,26,136,95,1250000,5.8,126,790,791,50.0,717,131,98,99,2,9,203.0,6,1
6,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,22,358,121,1250000,5.0,216,801,801,50.0,718,91,95,85,3,12,284.6,6,1
46,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,22,266,110,1250000,0.7,50,130,159,50.0,719,160,110,110,16,6,8.8,6,1
213,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,22,332,60,1250000,1.0,80,295,307,50.0,720,170,130,80,15,10,27.3,6,1
475,0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,22,495,120,1250000,1.7,80,746,756,50.0,721,130,90,70,7,19,195.0,6,1
247,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,26,218,55,1059860,0.3,68,489,571,88.1,722,50,50,42,10,9,1.5,7,0
247,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,26,49,75,1059860,0.7,78,197,144,88.1,723,70,70,52,10,9,16.0,7,0
247,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,26,13,75,1059860,1.6,78,316,146,88.1,724,100,100,70,10,10,36.6,7,0
18,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,26,177,40,1059860,0.4,45,540,377,88.1,725,60,40,70,7,1,4.3,7,0
18,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,26,177,50,1059860,0.7,65,541,709,88.1,726,80,50,90,7,1,25.0,7,0
18,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,26,233,90,1059860,1.8,95,215,318,88.1,727,80,90,60,7,3,83.0,7,0
450,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,26,442,54,1059860,0.4,50,30,526,88.1,728,66,56,40,18,1,7.5,7,0
450,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,26,387,69,1059860,0.6,60,571,67,88.1,729,91,81,50,18,1,17.5,7,0
450,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,26,475,74,1059860,1.8,80,31,530,88.1,730,126,116,60,18,6,44.0,7,0
188,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,21,582,30,1000000,0.3,35,722,514,50.0,731,30,30,65,13,9,1.2,7,0
188,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,2,74,50,1000000,0.6,55,355,721,50.0,732,40,50,75,13,9,14.8,7,0
189,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,26,79,75,1000000,1.1,80,136,712,50.0,733,75,75,60,13,9,26.0,7,0
367,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,21,300,30,1000000,0.4,48,781,790,50.0,734,30,30,45,13,1,6.0,7,0
367,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,4,491,60,1000000,0.7,88,119,283,50.0,735,55,60,45,13,1,14.2,7,0
415,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,21,282,45,1000000,0.4,47,9,280,50.0,736,55,45,46,1,1,4.4,7,0
8,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,2,32,95,1000000,0.5,57,122,94,50.0,737,55,75,36,1,5,10.5,7,0
202,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,26,489,90,1000000,1.5,77,396,751,50.0,738,145,75,43,1,5,45.0,7,0
130,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,18,64,57,1000000,0.6,47,435,128,50.0,739,42,47,63,6,1,7.0,7,0
130,0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,29,584,77,1000000,1.7,97,349,127,50.0,740,62,67,43,6,13,180.0,7,0
66,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,26,126,70,1000000,0.6,75,552,484,24.6,741,98,70,93,7,9,3.4,7,0
119,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,14,36,40,1000000,0.1,40,3,140,50.0,742,55,40,84,1,6,0.2,7,0
119,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,32,36,60,1000000,0.2,60,4,564,50.0,743,95,70,124,1,6,0.5,7,0
194,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,14,399,40,1000000,0.5,45,305,566,50.0,744,30,40,60,16,1,9.2,7,0
185,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,34,580,75,1000000,1.0,85,422,393,50.0,745,55,75,82,16,1,27.3,7,0
330,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,29,468,130,800000,0.2,45,782,777,50.0,746,140,135,30,18,1,0.3,7,0
219,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,14,69,62,1000000,0.4,50,278,416,50.0,747,43,52,45,14,19,8.0,7,0
219,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,70,495,32,69,152,1000000,0.7,50,141,713,50.0,748,53,142,35,14,19,14.5,7,0
252,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,385,14,145,70,1000000,1.0,70,153,452,50.0,749,45,55,45,11,1,110.0,7,0
252,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,70,500,29,147,100,1000000,2.5,100,41,454,50.0,750,55,85,35,11,1,920.0,7,0
476,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,70,269,15,560,52,1000000,0.3,38,664,156,50.0,751,40,72,27,18,2,4.0,7,0
476,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,70,454,1,560,92,1000000,1.8,68,564,17,50.0,752,50,132,42,18,2,82.0,7,0
197,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,70,250,14,459,35,1000000,0.3,40,347,226,50.0,753,50,35,35,10,1,1.5,7,0
197,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,70,480,32,55,90,1000000,0.9,70,402,389,50.0,754,80,90,45,10,1,18.5,7,0
138,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,70,285,14,249,55,1000000,0.2,40,518,449,50.0,755,65,75,15,10,6,1.5,7,0
